Sector,Salary,Benefits,Employer,Job Title,Year,ID
Colleges,160462.59,410.65,Algonquin College,"Exec. Dean, Faculty Bus. & Hospitality",2005,48f1eb96cbacf5dd0d26b58a362ca02fba2dea5397ff8c4a886dba08fb478549dda389b0fbfe975976f831845c8e4bcd378120e20b80442fe505b65c7cdd13e1
Colleges,130692.54,673.32,Algonquin College,"Director, Learning Services",2005,064566e468de4c88d481a61cf8dcb2f70bfa1d98a7fe76f6f37367fcb8c9578eb9a383d029517c000198807194e74ff956de80d531a2974cd1de729ee4e22a36
Colleges,105039.51,426.93,Algonquin College,"Exec. Director, Foundation Operations",2005,7b433f403c75d6c54a713a22c19a07a5a767925a51ed67731a724c2677f9e7f91b4d9d0803fca11a2128ba41476082b9639ef5e635d763a16cd95c584953895a
Colleges,121888.46,178.5,Algonquin College,Registrar,2005,34517f093a9f13f705cb18ee2b9bf37bba4add7e9f7501003bc3188deab0bae2fceb5080b72a2beff1caf0420d41f212f22acde69ef539061cc3ba17961bc7d2
Colleges,121888.46,326.49,Algonquin College,"Director, Physical Resources",2005,fd8c9f2d16619a07c7f2df8a74dc37924d9542ef8d50caea6f4d91b39deff8b41ef840d49fa8fbdbcee54e872c1274e491305acad288c792699074e36a8e8ccb
Colleges,119848.46,622.41,Algonquin College,"Director, Student Services",2005,78067da33b2ea4fa72f3bd29d226ce93a6f27d0343b39eee9bbb95976f40043a062bbc1b5d592453fc1560097aba87d9fc8b226f2abb13d26cd9b281bfa1d650
Colleges,120868.46,474.48,Algonquin College,"Dean, Transportation/Building Trades",2005,f4311e534b7d2679a2f943c8d1f4797dbf65bd5a57efb0f401616b47afd47259fc7918af78ede23deca10851590c4a033a6fab96a85a609f4b2192c3b0805556
Colleges,103003.52,545.79,Algonquin College,"Chair, Speciality & Re-entry Health",2005,d1ec1a4df070111e1395266b7b51b815ea18881818c50fa0513804be601c36394b8c37500190d3b8652615d9c834fdafbd242da0ecc3d7e649069eabdd4594c5
Colleges,124241.69,625.58,Algonquin College,"Exec. Dean, Faculty Technology & Trades",2005,cfba087d721b3aab0180dc77ff1cf99daa7c0a5ee835d6659f555d6d5ae0e47c8752d902f1c8569a23550edd9c8cc5cb2e9fac10ae2bc61c04e6f7d410075874
Colleges,155909.54,704.61,Algonquin College,"Vice President, Student Life & HR",2005,bed721cab1a77f920a153b726e2c1d7cae81c523a2d0323b810f788cba35cb22e9fb4f2fd6c3df30adb7a3a9bfd872b51225df5a5a79b3d09cb99ba9fbf98fdc
Colleges,104361.14,607.01,Cambrian College,"Dean, Sch of Hlth Sci. & Emergency Srvcs",2005,90c57e5044749d759a3875c84fdb9ccf808c1e9c78e2bb5dc1201f8e5427f492844aba7d6a6c8f38f45f044f830a9084af36450c9b7faa2d5cd78660cf1d1bfc
Colleges,103457.75,588.74,Cambrian College,"Dean, Skills Training, SkyTech",2005,7fd00f8d4626f45a94cb50b11194a718e5d9dce796eb1010c6614d23391516f8839d131d2216ef641e8c83d4a5baf0d3ca242de1468d180d3663462c6062e57c
Colleges,184517.69,6704.07,Cambrian College,President,2005,c670cfdb7805ffc1c7c04f4aa27d6d7470b2f1f4304cb92bb8ce3d2f3c4d54c061a05457be36b89c4788e4fc4a8938b182fca358ec1a81588d1977146df1c66a
Colleges,107431.36,628.65,Cambrian College,"Dean, Ctr for Community & Workforce Dev.",2005,f4126cf360d02953d5cfdf045cd400bf6313dcc8b50b0eefd7ad2653807ce5430f7af131fc031b09bcf4e352d93de65e0a6e1811d9bba94db1dca257f84cc9ef
Colleges,132831.49,6397.43,Cambrian College,"VP, Academic",2005,b1e958c2066f346fd19b361fdf8dd7292c012e323e37a4b6d323568e01b038c51224e2ab9f9de9e29b550bb15176e01389c4660656c88e7b527c5a19412a2470
Colleges,110223.26,460.14,Cambrian College,"Exec Dir, Research, Tech & Adv. Learning",2005,2aacdab094fd6300abb21ac6b4e0080620199476903c18f97a6e7fc8f2ea599816920754fc97da31aedce68a3486e8bdd2c273c1b2a731aabe51ef6615570df6
Colleges,115814.77,6674.22,Cambrian College,"VP, Student Srvcs. & Strat. Initiatives",2005,b7f4b866ec9b798178d5e90670dd8db7bf8c1ce215f5886670936ff10a3f0002f6c3c6e77a39f8c27e666e26ce4ee5000218f99090f7e613986fc85cd081b1d9
Colleges,107094.64,624.17,Cambrian College,"Dean, Sch of Computer & Engineering Tech",2005,be9c5ac000ac3e1c7b0762c4f7abab02532e90f212055950e9304fd140e3afab718cc740f3f345d903d2befd7dbe8bd60b59a6b761808da2d9e40d8d873e571e
Colleges,105331.35,199.94,Cambrian College,Professor,2005,56e2d7923a272267a448221f22f80f27597549d564d61b604c69a2172f699aa4a776344311238ec3ad4a8742ddc4679b4a5846e32a4cfc7c499506ffbcc772c6
Colleges,109188.9,326.04,Cambrian College,"Dean, Research & Advanced Learning",2005,9eb40671ceca4f63a99acdc6d99329826263f2e4bd5ebbbc89134e53e87e818fac1a182c2e6a8a269906b8c4d76debd92a892199ebbf9de5c544ee2a6530d3fe
Colleges,124159.38,273.74,Cambrian College,"Senior Mgr., Mining & Operations",2005,8878bd22ee309b7094836c7181f562f696eec94cfd768136907b5094e7d4b1aa9fbabdd5d49ea03bba1420892c4835936830b95ffb15e03c30d71e3732ff2d90
Colleges,127553.96,6728.01,Cambrian College,"VP, Finance & Administration",2005,aaaa408512fd2b3d98da2e233e4bb2dcd1fe3150ea3bb41feef461adb787635a1d583c4ac98eb56a33d4afa90108e681302c9e5ef4d9877ce2582f3cc9904aa8
Colleges,104325.46,463.32,Canadore College,"Dean, Trades & Technology",2005,c9f8db705ae8c296381bb63ab5018d24b219d4c5d0cbd62de2e3b46e417078fb813d3c4112a60f0be8440f546a5eaf6489d15633fa52a1b1ad4e92ba26c5d846
Colleges,140533.14,598.5,Canadore College,"VP, Academic & Student Services",2005,f5f383dc9b741410f134a46944e35a3e098aec0aa2b790c4216c17499b02b440a283f089d8b2ddfad7d2e7e82acc525b6af21b94bd91041b1570cc362da67f19
Colleges,140533.14,777.16,Canadore College,"Vice President, Administrative Services",2005,b4c52bf346c3f9aedff2fff6d6dc420a6d14a409336d48388bc73a2bf9ed17510b4e03e9109cd927afca4f7b570dd2668b359b5fe42bcbb13ec5e809d5062dc6
Colleges,103550.13,388.92,Canadore College,"Dean, Bus., Comm. Arts & Hospitality",2005,424e1a0f7497fa81016f8ce99ace0eabc49c881ea0c5062943be35ff2b5e7feb098ea880583b8bdd8d14eeeaaf2876261b749f41d33f20d6ff33664d36def712
Colleges,174852.76,661.44,Canadore College,President,2005,02be64e3e7595429bc44f9bc18e0db377b6e18a97a1fad0270cac6b8538922cb7a0e22b448be35282b837546aeaf3f591806e292c2715479d5db7819a0199ffe
Colleges,111937.75,119.18,Centennial College,Professor,2005,426ee39b1f574190102a2a59007a4a8dfb917a69467f1586c23bd99db972698c499c6283d3ecaa0a3c96aef43d67d6cc2ae8343e6c220b3cdd165ac527386da6
Colleges,101554.65,152.64,Centennial College,"Chair, Community Health & Wellness",2005,4b1c12c6fbcb4732507a4575d8fd12ef456aab3b873790db62fe75d33fd59dcf820c512a30f8b69a3129d2a163c366ff3d128fb9a1146e17bcf6f6c4321b6a68
Colleges,215993.1,256.78,Centennial College,President,2005,62bb3afc8fd558e2f0302bc8c855be192ee7411b94a862409e80df5702f959057f8779bcef1439e5e4b9d46cc828528c6525abd7a172daf7927fad64d3a8c7ef
Colleges,150670.9,6251.69,Centennial College,"CFO/VP, Corporate Services",2005,44b10268f86f399700bed29e1a7073ff2068a0d79a8527ffdb8e4e986dc36277355930687815c8c9f90b364000c4946bbc5fcbe41a2342df61bb5e77e8e1050e
Colleges,101238.08,432.12,Centennial College,"Director, Applied Research",2005,5d2100e631891d54d467fea9e6f9a17df4f459b39fd5868c46e793f6b45c71d8895c9f2d99e67b2d55b846708baf036e17c9d438a1e54ad02bae28dda4ee366c
Colleges,111564.91,172.32,Centennial College,"Director, Advancement",2005,6a652c5d6406723c61314039ddaeb8fb1cf2b9fa494f40bfd583dd4ff889ca04b2517ff4373ae5671f111957b864a8a9386aced8a0d278957f3e3bef60393701
Colleges,114075.35,323.14,Centennial College,"Dean, School of Transportation",2005,c7361f90f10fba26cdd32f1d80011980e8ac876e55a63edbb2e6a7df4ed6a3a5f4c53d0f4c3b4e6eda6964f254a45011394ef2715569dbf91fe8fb8469d82ad6
Colleges,114075.35,177.06,Centennial College,"Dean, School of Business",2005,e459dad3d77df1daf243ad4031a724cb256ddb9df8cca58bfa1f390ad0ee56a05eca4bdf40e8a04c8f92ba9f6f3b4eba1eb4742c9c9b2b734290ff27eb03b767
Colleges,111398.48,576.49,Centennial College,"Dir., Strategic IT, Academic Business",2005,8132371c4a81580080c5864e9d0b7acaffa1925fab846dc80340287694f3247a3641b01d4dcd427ed8733552caeaab2d53a40695843aa2fd94d80d66d5dc5b60
Colleges,163121.02,6771.72,Centennial College,"VP, Student Community Engagement",2005,08e2ad910e30f2e691ac2d2f193e51747ae87ff01aa43470f23595dd42aa716d1b7df17959705101d0a5a4fdc77efdec1adcafa4523735e0819f5cc55e6e18e6
Colleges,115950.29,588.12,Centennial College,"Assoc. VP, Corp. Planning & Finance",2005,57787f99664f25f7965ce34673b61cd6d4e4e4555e734cad96cfbbd66681a05b8d3022650a01a36786dd20cfbfe6dc4092d7770232e806f4adb4256ead9f9c36
Colleges,114075.34,464.64,Centennial College,"Exec. Director, Bibliocentre",2005,3491e975301175e6e1797ccc2f04444bd5c7b3d08a63069d76cc4364236c7a708f74e74ee8e0a824a4ccb803c163e964988687510053f7fc637999ada83e1247
Colleges,106220.63,554.88,Centennial College,"Dean, Creative Communications",2005,1488e8e92dc0041854bff3722befc0a26d80499818d479652c669308e611cf0232f7bdb32237b34cf66606c237581fda5ec3f26a5b11fbc438caa893ff3c78c0
Colleges,133154.72,430.22,Centennial College,"VP, Academic",2005,ace909c0a76249064fd3dcecbacaa6ef82218bd677f8d0d279f6f7a2b7ebad30431be5ada4d8b3293e02d5c98618e177586dc0210f781fd396e8fcd2679b834e
Colleges,123318.03,554.88,Centennial College,"Dean, Continuing Education",2005,9e79b6384e82d21826265cc9b1b5b4fae5f3bca4b75d4d28c053bc17becaf9cd53cd1afebc757509dc89cfb298c725a21e7ea74c6452b6adf6d44e14b3950536
Colleges,114075.35,177.06,Centennial College,"Dean, Access & Academic Studies",2005,917b44f500be8b922d7794a2d8a3582d8dec19f1867450aeb4f1117ad8beb64fe18d9ed7bf775032dfb526c2da9012998009e02234ce46a9a402f72932942bc6
Colleges,123678.35,184.8,Centennial College,"Assoc. VP, HR & Organizational Dev.",2005,f4379afff071aca92997c41f7b3a159a6f0f58bb7a30d3873b21d1a263ba0d52a598b40978044d337337a42f03f34c270dbced24a9a8dcdeb7ec7071aac2d72b
Colleges,114075.35,612.88,Centennial College,"Dean, Sch. of Applied Arts & Hlth. Sci.",2005,ba7a8494b0a2aaf445beb60e4775448aae54db070dad2d8369e2173cf4e8c1b78764e60ba69fbf6b8d416b48f6ca745f30d03e3684f9c5474f9aeffc8a1f1169
Colleges,108524.19,200.78,Centennial College,Professor,2005,14a3dcb82a67e5eee61c88c03d7f6eba6f6179d482b99708c96d326f93299aa800a730f17a9fd1217f69081516dde8bb74e04cc17eb6442a47c248a597b91048
Colleges,114075.35,612.88,Centennial College,"Director, Facilities",2005,48924cfccdc1e9dd5fc390c6a5dc9dc1ffe8f9a0a0cdcde3bd34bfc55617d6d7c033aa78cfa90564d115a07ba2dd5d60231ae39b3a2af9a0d05c0eae37050be2
Colleges,100268.62,236.89,Centennial College,Professor,2005,f04f6952d9002871b202f8e83b17b7f2a1f5aa0f67508ec9b2d3e836848d4e58fb8ea79fb7fa361d639e47899c236eed409eaba31e22648a088f1a605c3db7f5
Colleges,114075.35,612.88,Centennial College,"Dean, Sch., Engineering & Technology",2005,13519a381934949b38e491028e751c5c798c6f99c30272f68597bbf3472ac71eaa221583cdbe878f9d143748ae492776cdc18283113eafa1520e335aa4cb067b
Colleges,150353.87,4209.34,Centennial College,"VP, Innovation & IT Partnerships",2005,2599bf138e0d101b9d2f3a32b65f9e16f4bb930f6f53f09ee2ac4bad83c9e333aaef7c5a172e9151a7e18c5b249d16585d105f7a4282004bd9b992f0a3050b7b
Colleges,105140.86,520.08,Centennial College,"Chair, Hospitality & Tourism",2005,d5731ccd7aaac3d80da97cf90758286d33dc1035cf0f68d9ce2a5311c8ceb92f6f87b74cf6c703438659af2f74d8d28f833e1c0c559a2e36ea437bc10c7293c0
Colleges,100828.13,200.78,Centennial College,Professor,2005,5a6b94d5474accd3df48ad5bd29043999b5170fcc9b00453b55644e344a993b619135c01fe2efc04bffb2b1870f25e53e3fc08a26de3fc9a513e27ed4ae5a38d
Colleges,109609.62,119.18,Centennial College,Professor,2005,b0d90a82b98869537c6d8a6e4b2d501cd4f92a7480e777fa378597d91bb19884e0f5ff3bf1eeffaf4dafed53a44c897dcd97ef0d489f63eb05eb4d2c5de41d03
Colleges,106220.63,554.88,Centennial College,"Director, International Education",2005,09740fc9aa3b74da1aff09d7a69aa166b5107ede75dd84104c54a75f3d076ed036b2bf2b14401b51a8c2a14e844ff44def05eaa7b3e96ad59830c02884aa794a
Colleges,109343.11,200.78,Centennial College,Professor,2005,64170b315b8fdab58df90f935ecd5eba39de2b8ac838e16d1d6dc64b481d29de228cdc5d5439615bf337a723baf01fab28facd173c0b97c20f5ac7c2ec34dc45
Colleges,106220.63,554.88,Centennial College,"Dir., Learning Resource Centres",2005,81cb357e40e0fbbea3e6010abe2eac232f35c5c1485313d02e21d5499d277e054556c7b3543c901e7658927eb8e6a9532002eb4df6ac37eeed4ecfe8e041e71c
Colleges,101554.63,3792.64,Centennial College,"Chair, Child Studies & Community Srvcs.",2005,281b5816658c9a676dd1d75dbcb742712463b22f1b7a85661152f3dbf03e32a5f1e15146af88207c71a32b04eb8a755c7174d9da807e1e59a7a1a491481f71dd
Colleges,128730.24,678.57,Collège Boréal,VP-Ressources humaines et croissance org,2005,e2bc521b4e09d53a821054bd26e7678900d2292aebd1c962515ffcfd8978af357ab04c225b2fefed7d8a200d7d460ab781f1d822a6600a467bb8a0f73ffa8def
Colleges,126671.79,666.66,Collège Boréal,VP-Aff. collégiales et communautaires,2005,d365468a456cf7373e7912cc7157bc4c6b88d0bfe3143d01bab63163b35e5a62b1504c1a4d8a822d88fafa29fe28abc54117591c2fa66e22f54956b60805b89d
Colleges,199557.39,2043.62,Collège Boréal,Présidente,2005,c1209cb36d40bade8d25eff93f234f4b38db8a34640281c86afe621bb7f915bed39c40688f4be5dd95668d0ab7d84a5b0912a3d9a44e7d7324a16769c9f90851
Colleges,105590.12,165.6,Collège Boréal,Directeur-Les Entreprises << Boréal >>,2005,4822d82270a1f82a29c8a7e43d56a5806ca4f9bc2091a8789668df7aec4f9b94b0fd013410424fedacb98cc62abb207c95a5f731bc1dc6706eb6282f928c29ba
Colleges,147148.64,781.29,Collège Boréal,VP-Les Entreprises << Boréal >>,2005,f00999635db98e028756097767cf38ce36b1593ae5aa4a52865bf7b59dc91d3891a197016206bb36384a074985e0801925ec19318929c58717186f83a63edc0f
Colleges,102059.44,1546.93,Collège Boréal,"Directrice, ressources financières",2005,37db42d8164767a7f03bf87a4a191d1cbe780536a589e0d9236e28dad92d76484963e77d311859fde5caa3f4f0db75570daede4f0d868a332634174d233952b5
Colleges,100336.48,556.74,Collège Boréal,Doyenne-Servcs d'appui à l'apprentissage,2005,28897a106caa588563560290ef9b1fdca8548f03bbc5677b34c6a510d27e102a9bf5b31f00f641e267880b25d4cabbdde8b88db35433e98224c65686971365db
Colleges,140841.81,750.87,Collège Boréal,"VP-Administration, finances et tech.",2005,d38dd42f2d13698908c86741ef256718e5675e8fc0434423ae04946815896766091f701862792e186698022f1ae9032142ddf38075a8996ef9ff560cf24c50f1
Colleges,128781.44,2324.25,Collège Boréal,VP-Centre Sud Ouest,2005,e472c9ff8bdeab17dfad229d51e8d889df24bc8ad9e81a5575b0975852029de798628cadfdabbd3fdbfac6bfe97834582f91c5a15c7ef1286c7c1f6150d105cc
Colleges,104104.2,185.28,Collège Boréal,"VP-Excellence, prog. et serv. d'apprent.",2005,efe566de95b3f90a176c5c349501705d847bbfa46f22390771f905f3eb51a9ef31018b0f0708fd538b895f7b32ecb628d94ceb7fc28bfa568f7a1c83286765c7
Colleges,108172.92,573.62,Collège Boréal,VP-Excell. prog et serv d'appr intérim,2005,585cb8a67e47b39063b561cbad7bf2e433256b1db7bf6270c3d99c863ffb6c19f22523b471d8c452e382a7c6331a1bb54317c768ae5433a3c872cd69026f40a6
Colleges,148554.72,1001.83,Conestoga College,"Vice President, Academic",2005,1951a0299cef80bf2ca924797a164e40067cc1c7c628aaf9f0b68d0174b62e20710c66cbabec227d6cca499e15123a83a37b485e78b9c472498738981348839b
Colleges,104115.03,146.31,Conestoga College,Professor,2005,161e2fc2ca39b8875a9c877ffacee7da7b329b54d2ae4a24709217dc85cd9efdd9dca26cc1205cea4312a6353693b669db1ed9230e5ffa512e0b1ce26b38b013
Colleges,124679.99,711.58,Conestoga College,"Assoc. VP, Bus. Dev. & Applied Research",2005,1eec94e9ffe09bb64e24ee945d165d44eb465dd39f23c52c62083f6b869e6aedb8c6be89f6890fffea57d75e0cb602d0f8da02c23307179b2f22da0260eb47ad
Colleges,103571.72,169.27,Conestoga College,"Director, Finance",2005,8874731d0a0917249592fe86355913914603f109c654793b420264fe1fa2ad2bf365015eddfa5dee5c57a5821599c9c54888d3537986c394f104e5f55f4590c1
Colleges,124679.99,712.73,Conestoga College,Chief Information Officer,2005,cebe2376fc4e4e48dd6ffeff9f110c7e4727da64f2a87a3e79891da50268c5626069d623ca9d613b752fad8eaf9e9e6ef2d1c7a584eede0d767ac8700fad76e1
Colleges,112174.2,396.13,Conestoga College,"Vice President, Student Affairs",2005,4640912ebf3e063731ac014bb9e96db93cbb57ac1c59e32342da7b67436ba1e0586a267f298862feca91fcf683c48a2e4022915946ac1b4945cf7a45ec33b40f
Colleges,130491.99,560.36,Conestoga College,"Assoc VP,Hlth Sci, Comm Srvcs & Bio Tech",2005,25dde2fec9bd6a475398efbf9c125d97d28926dd231b78e342b87230789cf6158354f854cbe176fb99903902cab4040e88ee7da99fc9ebd92b6d05654fe27f2a
Colleges,109395.0,474.73,Conestoga College,"Assoc. VP, Liberal/Media/Academic Srvcs.",2005,ee295402a3b0a63225518fff86df74562b6b84bd1797ca1ee4a8e44eeddac98532e2112db146daf1a257eeadeb7c748b76d996ededccb930e2e577641c9ac00c
Colleges,110503.28,200.67,Conestoga College,Professor,2005,a39d0f0627c9067d1e4b2592c2bc62c9d965073af5ba3e227447c1c56ed2b1f2bf3f1b35731544500991d3f8354e03915b2d8dad4542a83db2e075fb7eb730f4
Colleges,114547.16,200.67,Conestoga College,Counsellor,2005,d256ba4ee9b9685ce89db895dea5a53fa617c68864eedb85c7c5a7dfaed8c8e729f37a3308493580b383ab1d2e559d13e605dc38576412eb94f53b6c029519b0
Colleges,108258.01,615.66,Conestoga College,"Executive Director, Human Resources",2005,fa5994d72dba5fbd30ddc228abfeabab6f9c067a99b2aeac8fafcc037f69d9f941ce937851114c086a2b63c537654165aa87f6902cb8004f74b98fd91183efc6
Colleges,124679.99,543.24,Conestoga College,"Assoc. VP, Tech., IT & Trades & Appr.",2005,8cc869c47000384d58bbd65b48164dd9424683a70bb50fae56344315068432fc7c5fd8528f6a8b2caa8bf14811960c02051b1aff88e9d4cc119607ea8db67285
Colleges,104691.0,596.34,Conestoga College,"Dean, Business",2005,b02aa4b795bae2162182ab724026d3f3db4d64a174d1a4e2b134c1054596318fc96c9ab428db8792813be8941f2446ab46c47d128aeca675cd14b4f161ef1a56
Colleges,144529.58,816.3,Conestoga College,"VP, Finance & Admin. Services",2005,633fb38b09737bfd8861271017ac79bd817d0c612b0ccf2821c4b2600515f5793f85cfbceb5d5378129e89c528254276a8e5081d0185bbe0dedded55d11c7938
Colleges,274002.96,29677.0,Conestoga College,President,2005,49cef9ce74d7a73587b40b7a366d91c78de934dd4cefeb35f9b0dbd73d2019999675221e291e12423afb2b779a53e53a93e5836c9727ff5c36374739bfe57631
Colleges,110467.46,330.13,Conestoga College,"Executive Director, Development & Alumni",2005,36e1a99a6b04f17f8f380fbbe846cbce72c7e2688f3e8e873851021ea02bf97d12fb93f432b75b4663a9e3f21d2105cc106656ab127bb922380c09d8f238dff2
Colleges,120900.0,693.36,Conestoga College,"Director, Strategic Projects",2005,dcce3b44cf2ebb062b37a677a2f0838346baed1d5f880ade8f4b23cdfa15b267c4c14bdf724fc745902c5045100677605b6278cc44b144adc571cd2bcbf40141
Colleges,101389.33,154.62,Confederation College,"Director, Human Resources Services",2005,1f8ed2f10e133b6a729ade67f52130ead3e1ee7453387d996070e87baeb320562e4e4d2d18a16ff296cc44b5590b21bd4d000af8bb43c56e7c3b36976e93b0c6
